Year,Month,Day,Period,190193_1_Wind,120493_1_Wind,160281_1_Wind,150496_1_Wind,220216_1_Wind,220136_1_Wind,190203_1_Wind,190206_1_Wind,150510_1_Wind,150502_1_Wind,190106_1_Wind,190169_1_Wind,200189_1_Wind,150534_1_Wind,240217_1_Wind,240239_1_Wind,240248_1_Wind,190120_1_Wind,240307_1_Wind,240219_1_Wind,200192_1_Wind,240269_1_Wind,190114_1_Wind,190209_1_Wind,240261_1_Wind,240260_1_Wind,240259_1_Wind,240258_1_Wind,180119_1_Wind,240241_1_Wind,160291_1_Wind,190174_1_Wind,220159_1_Wind,220181_1_Wind,150528_1_Wind,190190_1_Wind,210354_1_Wind,190159_1_Wind,190196_1_Wind,220169_1_Wind,240256_1_Wind,240255_1_Wind,210346_1_Wind,190198_1_Wind,190157_1_Wind,190132_1_Wind,150520_1_Wind,190167_1_Wind,160263_1_Wind,220176_1_Wind,240272_1_Wind,190147_1_Wind,200179_1_Wind,240293_1_Wind,240223_1_Wind,240222_1_Wind,240221_1_Wind,240280_2_Wind,220151_1_Wind,180134_1_Wind,180131_1_Wind,190165_1_Wind,160301_1_Wind,150512_1_Wind,220149_1_Wind,240312_1_Wind,240282_1_Wind,150552_1_Wind,210349_1_Wind,240236_1_Wind,240233_1_Wind,190145_1_Wind,240284_1_Wind,240285_1_Wind,200207_1_Wind,200181_1_Wind,200184_1_Wind,180123_1_Wind,180126_1_Wind,200186_1_Wind,190177_1_Wind,190155_1_Wind,190118_1_Wind,220209_1_Wind,180143_1_Wind,180137_1_Wind,190139_1_Wind,160303_1_Wind,190126_1_Wind,220191_2_Wind,220192_1_Wind,220188_1_Wind,190182_1_Wind,240304_1_Wind,240317_1_Wind,190129_1_Wind,190136_1_Wind,220183_1_Wind,220186_1_Wind,240275_1_Wind,160278_1_Wind,160273_1_Wind,160283_1_Wind,160275_1_Wind,160270_1_Wind,190162_1_Wind,190172_1_Wind,240278_2_Wind,240320_1_Wind,220214_1_Wind,240296_1_Wind,190111_1_Wind,240291_1_Wind,240244_1_Wind,190134_1_Wind,150549_1_Wind,190201_1_Wind,190185_1_Wind,200204_1_Wind,220171_1_Wind,150505_1_Wind,180128_1_Wind,160286_1_Wind,150515_1_Wind,220195_1_Wind,220178_1_Wind,150492_1_Wind,240246_1_Wind,240250_1_Wind,190152_1_Wind,190149_1_Wind,220174_1_Wind,160288_1_Wind,190124_1_Wind,190123_1_Wind,240225_1_Wind,240228_1_Wind,240230_1_Wind,240214_1_Wind,240212_1_Wind,180140_1_Wind,240210_1_Wind,150499_1_Wind,240266_1_Wind,150531_1_Wind,190142_1_Wind,190116_1_Wind,180121_1_Wind,240301_1_Wind,150517_1_Wind,150507_1_Wind,220153_1_Wind,220156_1_Wind
2018,6,2,16,150.177,12.606,87.8363,0.0,63.5835,11.9491,110.249,110.249,110.249,24.75,146.155,85.0625,109.535,0.0,53.4638,53.4638,53.4638,112.575,0.0371,11.647,54.945,119.76,119.76,39.9875,117.358,117.358,117.358,117.358,27.7625,43.4844,92.3653,35.0448,2.96925,43.0205,181.393,53.9784,5.23333,102.188,294.613,37.2393,22.5771,22.5771,4.98553,90.8368,185.471,185.471,180.025,180.025,126.166,56.527,11.7852,29.3583,54.2292,117.492,65.7047,65.7047,65.7047,36.9211,1.58125,36.2874,36.2874,98.1268,86.0828,0.320833,72.544,0.0125,0.0125,144.394,0.56695,17.6,17.6,116.867,104.075,104.075,235.143,235.143,235.143,235.143,235.143,72.4584,44.7206,64.8384,116.462,117.562,43.9992,43.9992,159.307,67.8614,16.745,71.9203,71.9203,20.7529,114.673,9.725,9.725,159.867,159.867,50.8369,41.2046,1.21363,157.141,157.141,157.141,96.1464,96.1464,174.369,174.369,40.6492,19.225,57.3735,57.3735,55.552,2.90407,18.6707,63.4625,17.2192,185.506,105.749,46.4303,32.1075,0.0,15.2945,73.224,18.9464,2.975,2.975,0.0,32.97,20.1388,122.968,122.968,48.68,98.2555,230.333,230.333,95.4527,95.4527,95.4527,95.4527,95.4527,43.4974,14.6,25.6313,12.3452,0.0,186.635,40.9979,16.2359,128.833,8.55667,0.0,6.57514,6.57514
2018,6,2,17,158.779,14.487,91.4555,0.79,75.0384,14.9464,110.216,110.216,110.216,57.9375,155.068,79.45,110.713,0.0,91.7083,91.7083,91.7083,118.95,0.828567,19.9785,59.8538,144.706,144.706,30.7825,135.499,135.499,135.499,135.499,33.6,57.9265,95.2919,33.957,3.89213,54.2252,188.887,46.6752,3.43333,110.14,291.083,38.2225,28.8853,28.8853,5.16191,102.95,160.46,160.46,204.0,204.0,131.712,61.5841,19.872,24.2333,72.8542,145.111,71.2209,71.2209,71.2209,62.9415,0.67375,47.6493,47.6493,80.4944,87.7015,0.421667,120.732,1.625,1.625,145.728,1.1339,38.4,38.4,111.683,146.35,146.35,313.701,313.701,313.701,313.701,313.701,87.9144,40.6794,50.8608,105.375,129.865,55.8936,55.8936,134.68,69.1375,18.525,82.2844,82.2844,26.1787,108.637,13.8,13.8,132.433,132.433,62.89,50.974,6.65,152.613,152.613,152.613,99.2376,99.2376,166.316,166.316,74.866,48.525,79.6433,79.6433,58.94,4.70596,20.2382,52.975,18.9176,196.829,93.2205,42.2917,39.72,1.3125,18.473,80.8703,70.8362,14.025,14.025,0.0,39.1597,33.843,92.957,92.957,55.09,105.341,247.248,247.248,177.541,177.541,177.541,177.541,177.541,53.6392,23.7875,91.5563,14.7606,0.0,172.915,38.5212,21.3471,161.771,27.4947,0.0,4.95132,4.95132
2018,6,2,18,181.485,18.2243,90.6812,2.51,80.2332,16.8054,101.539,101.539,101.539,64.175,159.175,74.5625,105.83,0.590525,156.336,156.336,156.336,127.395,6.29463,34.0575,59.7162,164.119,164.119,25.9175,179.354,179.354,179.354,179.354,40.125,71.0508,95.7901,32.1846,4.58763,59.9138,175.011,38.6512,6.4,117.185,281.779,51.9156,34.3955,34.3955,6.65522,109.231,135.552,135.552,211.9,211.9,129.989,72.9774,52.6608,21.3167,95.7292,137.885,143.79,143.79,143.79,85.104,3.245,41.6154,41.6154,66.7831,80.7962,0.586667,183.086,9.175,9.175,139.963,4.25212,62.2,62.2,107.65,171.8,171.8,367.339,367.339,367.339,367.339,367.339,92.1984,33.8042,51.3024,100.063,139.652,78.3888,78.3888,112.314,63.6939,20.8475,103.1,103.1,28.9526,101.027,20.4,20.4,106.0,106.0,68.2219,55.2956,14.3308,130.988,130.988,130.988,94.6176,94.6176,160.628,160.628,107.485,78.525,78.591,78.591,60.501,5.63892,40.8595,42.275,18.7085,207.307,76.2555,37.6185,43.0875,1.3875,20.9495,83.1868,79.5611,12.65,12.65,0.29,45.1763,46.8978,76.8336,76.8336,64.58,108.691,261.25,261.25,253.045,253.045,253.045,253.045,253.045,58.3471,41.9125,99.5625,28.7302,0.0,162.432,36.1391,20.7252,172.125,28.5883,0.0,37.0284,37.0284
2018,6,2,19,190.425,23.694,87.6848,6.77,102.307,21.6302,101.11,101.11,101.11,77.425,161.33,71.25,95.095,5.5913,242.942,242.942,242.942,131.28,33.254,52.9245,53.8313,181.884,181.884,26.215,264.951,264.951,264.951,264.951,46.2875,77.9345,74.9716,30.4038,78.4444,77.051,162.955,37.5088,14.9167,123.025,255.471,62.7314,59.5283,59.5283,12.1816,112.944,112.291,112.291,212.025,212.025,127.464,80.9228,97.2072,27.9083,104.021,124.296,312.158,312.158,312.158,109.565,44.4469,49.4981,49.4981,63.3616,71.6352,2.695,207.632,14.2125,14.2125,125.396,12.4562,137.733,137.733,97.7,190.3,190.3,418.774,418.774,418.774,418.774,418.774,87.1248,34.5921,54.9888,101.55,145.179,99.4728,99.4728,98.9657,56.472,19.385,117.271,117.271,37.0793,96.9444,56.7,56.7,86.4667,86.4667,93.2781,75.6044,28.9608,128.771,128.771,128.771,87.8304,87.8304,156.836,156.836,132.364,79.675,97.5487,97.5487,61.32,9.59714,88.7031,35.0875,18.963,195.449,73.66,35.1075,58.9125,45.35,22.672,73.2052,107.828,105.45,105.45,3.5,49.1663,59.6996,79.5853,79.5853,73.27,102.108,268.017,268.017,310.209,310.209,310.209,310.209,310.209,74.6242,68.5875,130.65,67.8706,5.31622,152.056,35.3518,26.1322,177.187,31.637,14.55,120.908,120.908
2018,6,2,20,193.039,26.0288,99.2493,58.99,116.007,24.842,88.9578,88.9578,88.9578,102.437,178.476,86.325,105.469,17.0206,367.226,367.226,367.226,139.71,72.4687,79.9995,66.0688,193.135,193.135,23.3625,404.031,404.031,404.031,404.031,87.775,95.6972,101.249,30.7734,87.9139,90.9679,156.132,52.564,45.4833,126.858,226.012,81.9409,93.8366,93.8366,26.4798,124.965,121.829,121.829,221.875,221.875,141.789,92.0363,109.945,41.225,129.104,160.617,534.034,534.034,534.034,135.158,43.0925,113.501,113.501,101.299,80.1419,59.51,178.824,39.075,39.075,97.4433,19.8099,269.067,269.067,123.167,223.975,223.975,451.671,451.671,451.671,451.671,451.671,97.8432,36.6381,81.5808,108.6,164.857,143.237,143.237,123.833,63.1781,23.0775,124.13,124.13,44.6891,101.329,84.875,84.875,132.933,132.933,111.922,90.7156,57.0736,161.985,161.985,161.985,101.27,101.27,169.032,169.032,172.349,89.35,117.041,117.041,67.837,14.6072,151.751,41.1125,22.2566,244.543,79.1555,31.0697,70.6875,91.375,36.426,80.6443,137.251,156.55,156.55,7.95,47.8642,67.2643,49.6602,49.6602,89.06,117.434,296.428,296.428,397.321,397.321,397.321,397.321,397.321,109.407,110.513,174.75,137.012,69.8329,190.901,41.6955,49.7163,194.729,45.6337,60.6656,105.841,105.841
2018,6,2,21,192.596,18.018,118.002,79.92,147.553,25.2996,93.9789,93.9789,93.9789,110.4,151.772,88.7125,109.231,24.3012,351.309,351.309,351.309,153.15,96.9918,76.532,64.3775,206.913,206.913,13.79,600.41,600.41,600.41,600.41,95.5,109.296,121.154,34.734,73.188,94.4116,164.45,76.296,71.9167,134.822,255.879,102.103,109.258,109.258,50.02,131.798,173.36,173.36,229.525,229.525,162.746,83.5912,135.737,35.775,139.521,197.359,616.104,616.104,616.104,146.946,35.6194,123.132,123.132,138.661,75.3375,62.6175,113.018,67.2375,67.2375,138.797,52.2928,326.0,326.0,128.0,254.5,254.5,423.637,423.637,423.637,423.637,423.637,91.0224,83.5192,89.3568,113.55,161.143,157.718,157.718,128.283,59.3906,25.49,134.984,134.984,47.1656,113.312,54.65,54.65,157.067,157.067,118.073,95.7014,24.0564,156.539,156.539,156.539,105.151,105.151,195.366,195.366,199.615,105.625,142.968,142.968,57.687,16.2148,175.072,62.075,23.7787,223.333,84.5495,27.311,74.5725,109.413,50.726,96.8787,154.802,136.85,136.85,14.2,49.4025,74.1121,34.9126,34.9126,92.73,136.797,317.604,317.604,464.582,464.582,464.582,464.582,464.582,172.687,110.8,170.381,128.636,77.1271,208.373,44.2869,58.3917,212.063,53.1477,73.4156,63.156,63.156
2018,6,2,22,209.8,28.3635,112.396,77.53,166.71,23.4091,114.548,114.548,114.548,120.05,147.149,106.263,99.674,24.1667,304.822,304.822,304.822,156.09,91.1423,66.405,61.6962,216.662,216.662,11.48,629.001,629.001,629.001,629.001,92.8,98.7754,114.574,39.8034,71.6632,92.4408,161.901,71.6992,95.4167,134.46,250.629,106.512,123.669,123.669,63.2951,133.523,203.62,203.62,224.425,224.425,159.961,91.8464,128.064,14.3917,108.729,200.119,533.973,533.973,533.973,141.955,32.8487,100.24,100.24,159.365,54.1569,69.1717,43.1169,68.6125,68.6125,134.535,73.2032,347.567,347.567,144.183,244.775,244.775,431.538,431.538,431.538,431.538,431.538,87.3432,55.5481,79.1424,122.475,176.703,143.942,143.942,148.99,42.6934,26.695,135.977,135.977,47.6239,123.505,94.375,94.375,196.6,196.6,112.397,91.1006,43.8069,152.043,152.043,152.043,79.0776,79.0776,213.063,213.063,177.952,49.8,177.227,177.227,55.93,15.323,151.734,68.175,24.0962,251.021,100.065,23.6452,70.9875,104.275,51.4085,103.998,172.864,131.575,131.575,12.125,53.8493,63.3175,38.8252,38.8252,98.74,125.24,327.127,327.127,417.904,417.904,417.904,417.904,417.904,171.761,97.525,191.55,93.451,101.804,212.381,45.0493,54.3952,217.729,59.721,92.3813,76.3728,76.3728
2018,6,2,23,201.852,65.5215,61.6605,101.73,161.581,29.2063,105.217,105.217,105.217,123.975,141.643,94.3875,84.721,12.3039,304.822,304.822,304.822,156.78,85.0208,66.405,59.3862,205.18,205.18,10.6225,632.582,632.582,632.582,632.582,86.5375,100.968,103.781,43.05,50.5976,106.998,161.268,66.98,100.167,133.877,248.208,105.011,124.143,124.143,68.8215,136.604,197.033,197.033,198.85,198.85,106.271,100.062,146.749,6.85,91.0833,200.675,500.508,500.508,500.508,135.47,18.2119,116.913,116.913,144.655,36.6269,87.8717,55.5687,64.5375,64.5375,144.455,85.8096,329.367,329.367,152.667,264.95,264.95,372.05,372.05,372.05,372.05,372.05,80.0688,43.526,64.3008,122.2,172.919,150.713,150.713,140.356,28.874,26.105,135.977,135.977,52.2405,129.578,48.575,48.575,187.967,187.967,115.496,93.6128,106.899,144.856,144.856,144.856,75.1632,75.1632,215.544,215.544,154.297,29.075,154.267,154.267,53.837,13.7589,142.225,70.5875,26.392,261.837,84.4625,32.9375,72.945,104.3,52.0325,87.7633,173.017,96.175,96.175,7.635,54.7837,52.8264,18.0582,18.0582,102.32,99.3945,327.315,327.315,335.572,335.572,335.572,335.572,335.572,142.437,96.9375,193.5,98.3383,109.317,218.577,45.5975,59.0438,218.729,59.16,98.0906,60.9332,60.9332
2018,6,2,24,200.84,63.459,40.3663,97.39,167.906,29.5181,103.886,103.886,103.886,130.1,158.089,91.1125,68.951,14.3072,360.466,360.466,360.466,154.575,58.5933,78.527,47.0113,175.705,175.705,9.6425,562.132,562.132,562.132,562.132,95.225,110.719,55.1494,42.6468,15.3278,106.663,177.081,50.9048,86.0,138.345,256.579,98.5941,118.371,118.371,81.6499,133.01,213.295,213.295,216.65,216.65,73.3488,96.8735,147.508,6.925,83.25,200.752,612.978,612.978,612.978,161.162,8.98563,128.208,128.208,137.787,28.6369,76.3033,25.4035,36.925,36.925,151.033,77.6721,360.433,360.433,151.35,270.375,270.375,340.824,340.824,340.824,340.824,340.824,71.8368,60.2883,56.6016,126.225,174.538,149.134,149.134,134.175,22.5752,25.82,135.788,135.788,52.1625,128.558,31.925,31.925,177.867,177.867,124.284,100.735,122.842,153.88,153.88,153.88,59.3208,59.3208,214.889,214.889,177.018,17.15,174.277,174.277,60.088,17.3215,174.184,69.3625,25.9862,268.316,84.477,31.9223,78.495,103.575,45.968,53.1288,160.823,56.9,56.9,7.695,54.0908,65.3415,9.93204,9.93204,97.93,85.693,328.129,328.129,405.954,405.954,405.954,405.954,405.954,135.35,115.325,194.325,109.751,101.626,223.872,44.6357,63.5862,212.396,57.6243,84.6094,29.2155,29.2155
2018,6,3,1,206.427,55.3905,39.7435,96.54,177.362,29.6668,101.11,101.11,101.11,120.75,159.986,91.15,58.292,56.8922,357.632,357.632,357.632,151.47,16.4477,77.9095,50.3388,192.551,192.551,8.9775,613.913,613.913,613.913,613.913,98.5625,109.865,50.1679,42.147,0.107,107.526,183.425,34.7208,62.8167,138.306,255.792,109.648,119.58,119.58,76.6996,131.469,186.912,186.912,218.55,218.55,52.8876,91.8164,147.757,5.53333,77.2292,203.224,621.559,621.559,621.559,147.586,0.515625,119.232,119.232,99.6253,39.4855,73.6083,21.7846,12.9875,12.9875,146.571,30.7154,360.667,360.667,144.6,270.45,270.45,292.2,292.2,292.2,292.2,292.2,58.1448,42.1663,72.1344,125.012,169.451,134.602,134.602,105.074,31.1275,25.8525,134.62,134.62,52.2941,120.154,23.35,23.35,180.833,180.833,111.922,90.7156,173.066,120.634,120.634,120.634,88.704,88.704,199.79,199.79,175.898,2.0,186.369,186.369,60.809,22.0343,176.622,67.9125,25.2328,261.922,80.5475,31.837,70.6875,98.7375,32.8445,73.9208,157.489,36.525,36.525,39.145,55.0672,60.4333,20.1221,20.1221,97.84,75.174,325.435,325.435,391.712,391.712,391.712,391.712,391.712,135.075,117.012,186.525,112.138,93.8501,225.522,38.8052,61.4857,209.021,57.2503,71.8969,23.9314,23.9314
2018,6,3,2,204.867,52.1318,38.3632,96.47,177.346,29.0776,110.34,110.34,110.34,112.05,167.647,88.2375,73.036,52.4745,368.883,368.883,368.883,154.875,5.6763,80.3605,54.945,174.306,174.306,4.9875,596.712,596.712,596.712,596.712,105.488,108.295,44.6467,41.3364,0.120375,107.008,178.863,32.2048,54.5167,138.733,240.042,107.236,113.322,113.322,73.1133,128.612,149.481,149.481,207.95,207.95,59.6608,95.1944,145.866,5.3,69.2708,195.251,622.11,622.11,622.11,145.567,0.0,110.308,110.308,83.4165,52.2627,81.8858,181.658,2.5375,2.5375,140.959,11.6058,360.8,360.8,132.467,270.375,270.375,198.751,198.751,198.751,198.751,198.751,59.4552,46.3092,54.6816,118.425,158.626,122.27,122.27,58.2972,41.2001,24.9825,133.64,133.64,52.3088,106.961,1.85,1.85,164.533,164.533,107.861,87.4239,174.961,99.8952,99.8952,99.8952,107.957,107.957,192.159,192.159,181.562,0.0,186.542,186.542,63.721,19.631,176.779,63.8375,25.1622,268.963,72.1085,35.9833,68.1225,108.45,28.665,56.3305,160.449,15.1,15.1,43.295,55.692,61.5971,25.2386,25.2386,95.5,78.2895,328.035,328.035,387.469,387.469,387.469,387.469,387.469,172.712,118.613,170.175,117.393,90.0199,225.587,29.3867,58.3007,205.042,57.2617,76.9687,13.4963,13.4963
2018,6,3,3,214.396,46.596,53.4627,98.35,172.429,29.1977,107.541,107.541,107.541,104.3,168.015,76.7375,71.478,45.7769,386.108,386.108,386.108,157.11,3.339,84.113,39.8887,186.122,186.122,7.035,606.457,606.457,606.457,606.457,107.712,107.862,49.1923,40.0386,2.64825,107.018,179.534,28.8592,0.733333,139.964,235.842,100.923,95.2329,95.2329,57.3689,134.669,147.389,147.389,200.325,200.325,70.7528,86.7793,143.865,4.86667,81.3958,193.813,636.943,636.943,636.943,144.696,1.36813,112.207,112.207,76.1238,53.9158,67.4942,233.298,31.7,31.7,143.857,47.3403,360.267,360.267,116.6,270.6,270.6,159.547,159.547,159.547,159.547,159.547,62.9832,29.1656,34.464,107.737,166.459,101.959,101.959,44.228,42.5033,22.7225,135.977,135.977,52.4014,108.284,130.975,130.975,153.667,153.667,107.92,87.472,175.843,85.8687,85.8687,85.8687,79.884,79.884,201.241,201.241,190.775,0.0,178.382,178.382,63.861,19.1325,180.994,61.0375,24.5549,278.371,70.905,39.7497,68.16,114.363,31.3625,43.6368,149.564,13.375,13.375,41.595,56.7945,68.0148,19.1761,19.1761,95.21,60.903,331.45,331.45,394.785,394.785,394.785,394.785,394.785,185.183,122.5,161.4,119.399,73.8829,225.115,24.3137,56.9508,205.625,50.3313,67.4906,37.2547,37.2547
2018,6,3,4,216.252,29.568,65.1787,89.48,168.136,29.6839,94.9718,94.9718,94.9718,103.175,159.93,66.825,61.655,42.914,387.198,387.198,387.198,156.87,41.0202,84.3505,39.7237,179.588,179.588,3.92,620.899,620.899,620.899,620.899,107.588,111.078,61.1479,35.595,10.4459,107.81,168.072,25.6768,0.566667,138.941,230.971,100.695,91.3308,91.3308,22.4349,130.324,137.782,137.782,163.95,163.95,97.4444,86.2996,137.282,5.2,83.75,165.025,642.214,642.214,642.214,154.284,7.27375,113.955,113.955,75.3496,41.6035,51.7367,249.535,75.6375,75.6375,126.699,65.5994,360.0,360.0,110.233,270.6,270.6,163.27,163.27,163.27,163.27,163.27,52.8528,26.23,30.6816,103.337,153.803,92.8704,92.8704,38.3838,32.7972,21.6975,135.977,135.977,52.5233,93.7944,169.8,169.8,152.433,152.433,100.973,81.8414,175.56,61.1719,61.1719,61.1719,81.732,81.732,185.722,185.722,193.846,13.325,176.692,176.692,60.788,17.5868,182.492,55.9375,24.0584,281.244,70.673,36.3088,63.7725,110.362,32.968,54.1082,134.359,68.05,68.05,41.96,55.2878,67.2727,18.2732,18.2732,94.08,73.9345,328.317,328.317,400.101,400.101,400.101,400.101,400.101,171.636,121.613,143.531,122.421,66.4004,224.279,22.9134,61.3188,181.146,52.8473,59.0719,99.7451,99.7451
2018,6,3,5,202.463,20.8642,91.7417,72.02,170.283,28.0623,88.5403,88.5403,88.5403,93.0,149.507,64.675,46.189,36.8592,384.32,384.32,384.32,155.925,76.3642,83.7235,32.505,182.406,182.406,1.925,622.778,622.778,622.778,622.778,108.975,110.487,38.918,35.1582,43.4821,105.281,144.938,16.048,58.8333,137.179,199.092,98.9563,94.4849,94.4849,0.1411,123.174,118.227,118.227,152.3,152.3,101.126,72.5477,130.852,9.25,68.6667,140.032,641.479,641.479,641.479,148.243,27.1975,110.039,110.039,61.988,34.1645,48.6383,245.392,76.6,76.6,116.809,97.2486,360.433,360.433,103.383,270.6,270.6,164.942,164.942,164.942,164.942,164.942,38.0856,24.9592,30.72,101.562,134.706,87.7128,87.7128,39.1534,26.9328,19.14,135.977,135.977,52.0162,90.1908,162.8,162.8,135.8,135.8,95.2612,77.2117,174.263,43.2826,43.2826,43.2826,71.904,71.904,179.121,179.121,176.064,70.175,176.743,176.743,56.826,16.2056,182.283,49.1375,18.4741,266.851,66.3085,32.5268,60.165,96.0625,34.658,35.4067,105.378,160.35,160.35,41.385,54.8415,61.3019,17.5853,17.5853,83.07,54.7725,319.985,319.985,365.666,365.666,365.666,365.666,365.666,146.043,122.163,142.462,118.509,68.6085,220.528,17.6011,65.7551,150.667,39.814,58.4531,118.273,118.273
2018,6,3,6,194.409,19.0822,57.2165,76.84,170.053,27.1014,77.2118,77.2118,77.2118,73.2875,145.952,61.9375,61.712,30.6026,369.275,369.275,369.275,142.305,73.3096,80.446,37.9363,181.8,181.8,1.19,620.958,620.958,620.958,620.958,108.675,106.734,40.3917,35.0826,85.5599,103.534,137.08,12.92,113.75,134.784,169.312,94.3299,96.2676,96.2676,0.0,105.755,102.548,102.548,143.825,143.825,87.6268,66.1414,118.404,8.73333,71.3125,124.986,628.853,628.853,628.853,136.619,49.8162,106.56,106.56,47.1528,31.2715,51.2967,235.655,72.9625,72.9625,102.917,107.337,355.5,355.5,99.0667,270.525,270.525,135.16,135.16,135.16,135.16,135.16,49.4256,20.4477,18.3744,99.6875,126.714,83.8656,83.8656,37.3977,24.6522,18.0875,135.977,135.977,51.597,90.1404,153.35,153.35,142.667,142.667,93.195,75.537,168.794,33.4673,33.4673,33.4673,60.0936,60.0936,169.757,169.757,162.991,165.625,175.122,175.122,55.475,14.2254,178.695,45.75,20.2331,249.979,65.337,25.4975,58.86,100.575,31.629,36.9698,80.8707,257.025,257.025,34.805,54.3218,60.0959,16.2524,16.2524,77.12,45.8615,310.901,310.901,338.596,338.596,338.596,338.596,338.596,137.554,115.4,126.881,114.751,66.1911,215.919,16.8237,64.7768,143.062,31.8013,57.6,121.028,121.028
2018,6,3,7,163.818,13.3815,53.328,66.49,166.136,26.1976,61.8327,61.8327,61.8327,57.475,133.116,58.675,38.076,42.1515,328.502,328.502,328.502,113.79,65.9143,71.5635,30.8687,159.756,159.756,0.0,617.318,617.318,617.318,617.318,96.425,102.813,41.7201,31.752,74.6726,100.933,115.537,15.7896,130.967,125.33,148.283,87.0125,100.419,100.419,0.35275,92.8645,78.9092,78.9092,107.3,107.3,70.8944,60.6346,97.7454,5.125,47.25,93.5908,574.18,574.18,574.18,132.236,46.8669,92.7942,92.7942,49.3756,25.0379,50.2242,225.465,65.0,65.0,83.674,73.5534,337.0,337.0,93.2833,268.0,268.0,104.466,104.466,104.466,104.466,104.466,30.9288,12.2508,10.0224,92.0375,107.986,87.3768,87.3768,36.3636,19.7381,17.12,135.977,135.977,51.0997,84.924,142.925,142.925,127.467,127.467,91.3425,74.0355,154.014,31.7575,31.7575,31.7575,55.86,55.86,142.112,142.112,152.886,163.825,167.687,167.687,50.596,11.4516,163.159,42.0,15.2107,240.966,59.218,14.2212,57.69,80.7375,28.2685,58.4398,77.9964,256.225,256.225,41.38,51.5707,56.5708,18.9612,18.9612,72.49,40.0827,283.93,283.93,296.015,296.015,296.015,296.015,296.015,125.534,102.275,104.7,104.002,47.5634,218.362,16.8437,53.7052,113.896,27.6363,39.9938,98.0148,98.0148
2018,6,3,8,149.544,5.25525,23.735,50.03,149.913,26.5322,28.3889,28.3889,28.3889,31.175,127.351,40.85,24.814,39.0569,263.612,263.612,263.612,94.035,57.1958,57.4275,20.0888,136.794,136.794,0.0,540.704,540.704,540.704,540.704,70.25,88.9822,26.0076,25.6074,62.9428,100.771,51.98,16.116,121.75,113.196,85.6917,80.5126,83.2898,83.2898,11.3938,79.7505,40.7583,40.7583,58.425,58.425,34.7392,67.7904,86.6916,7.88333,42.5625,61.6592,502.898,502.898,502.898,110.402,37.4137,54.8765,54.8765,34.6903,11.0552,42.4508,204.847,51.7625,51.7625,38.3793,55.5444,279.633,279.633,64.8167,262.05,262.05,122.32,122.32,122.32,122.32,122.32,22.7304,16.8131,9.2544,68.0875,105.205,66.4776,66.4776,17.1477,8.71515,13.1975,134.758,134.758,50.9925,62.2188,119.225,119.225,54.3333,54.3333,100.308,81.3024,128.278,19.2191,19.2191,19.2191,25.2168,25.2168,116.035,116.035,124.064,109.05,140.898,140.898,48.405,3.26765,142.904,21.075,8.316,185.28,24.157,10.5555,63.3525,62.675,16.796,34.1637,43.097,214.625,214.625,38.545,44.9558,52.5734,25.2816,25.2816,71.42,16.2978,239.949,239.949,226.706,226.706,226.706,226.706,226.706,71.2686,82.7375,64.4063,95.0612,32.881,178.853,11.8205,34.8682,65.3333,14.5633,27.6844,68.7328,68.7328
2018,6,3,9,143.725,2.508,14.4935,39.76,126.823,25.5941,14.4088,14.4088,14.4088,30.7125,136.744,39.525,21.793,29.7729,257.115,257.115,257.115,103.485,42.2445,56.012,15.6062,140.009,140.009,0.4375,438.962,438.962,438.962,438.962,38.2125,84.249,17.2692,23.6418,45.1005,95.3055,36.3017,17.4352,104.067,113.649,74.4333,69.3139,74.3512,74.3512,19.4953,84.9645,47.2769,47.2769,72.725,72.725,23.0808,67.8304,80.661,9.05833,36.1875,59.1483,421.748,421.748,421.748,107.628,26.0631,32.5393,32.5393,28.0969,5.49318,34.3567,172.372,33.5125,33.5125,30.4213,46.4232,216.7,216.7,60.0667,249.55,249.55,124.143,124.143,124.143,124.143,124.143,16.9848,22.0363,14.88,64.9875,112.492,39.228,39.228,16.3299,4.33043,10.5875,130.311,130.311,48.321,58.8924,97.925,97.925,50.6333,50.6333,105.118,85.2005,95.5605,15.1347,15.1347,15.1347,16.4136,16.4136,113.788,113.788,122.259,50.925,123.665,123.665,51.975,0.87808,119.844,22.025,6.993,182.126,18.5165,8.37775,66.39,49.5625,10.1205,23.7677,40.2397,140.775,140.775,26.73,45.7275,52.2867,28.6352,28.6352,70.76,14.3045,244.742,244.742,241.631,241.631,241.631,241.631,241.631,24.2153,77.625,58.5375,80.8798,27.5543,121.958,13.8587,18.5109,71.5208,14.5123,25.0219,39.93,39.93
